,hpi_change_percent,zip_code,lat,lon
75,257.19175911251983,78210.0,29.39926929,-98.474859519
76,254.22772407156287,90023.0,34.024027322,-118.200878915
77,348.8046070618347,78723.0,30.301330696,-97.691978787
78,255.8740692156333,90029.0,34.088066686,-118.290261763
79,297.55,78724.0,30.28716513,-97.621538316
80,257.0149676232264,90026.0,34.075989134,-118.264189179
81,276.58652720318474,85257.0,33.46836641,-111.917360548
82,295.7071516928575,78722.0,30.287225203,-97.718214266
83,337.9650327319176,90016.0,34.031708078,-118.341345787
84,308.7579540486715,90018.0,34.030242204,-118.317129117
85,330.91244401510494,90012.0,34.057866817,-118.239136636
86,260.76415994448786,90019.0,34.047729329,-118.335192046
87,393.1897162814018,78704.0,30.244429733,-97.761612823
88,266.49125936496614,33160.0,25.940609371,-80.134115009
89,401.2603101286703,92252.0,34.139721477,-116.304674045
90,253.87341413282297,92256.0,34.061337322,-116.546048867
91,248.903665911892,33161.0,25.893480964,-80.18246183
92,249.89167984074012,33162.0,25.928808267,-80.178571205
93,283.1156179427002,33785.0,27.870601919,-82.837574885
94,280.65,83429.0,44.460814,-111.368349071
95,285.52376333656645,15224.0,40.461551998,-79.952242156
96,282.6442307692308,33150.0,25.851046144,-80.206174335
97,265.24349245989816,96791.0,21.575562525,-158.146634525
98,278.665164570837,85006.0,33.471387775,-112.051192862
99,310.27338540674407,83814.0,47.655886502,-116.863222911
100,266.39715199420743,20001.0,38.915786288,-77.017766451
101,264.65106538924664,83815.0,47.714855338,-116.795393656
102,249.4091552258212,20002.0,38.903664034,-76.989455821
103,254.54479989918443,91103.0,34.15910354,-118.152455552
104,275.523733757624,83801.0,47.814776894,-116.755095533
105,252.9834056447645,90302.0,33.976144527,-118.353976522
106,257.1179835834508,96779.0,20.9220441,-156.373186017
107,246.3111613085394,85014.0,33.526412454,-112.057777093
108,249.048815506102,83864.0,48.380910345,-116.568631895
109,295.09560229445503,83869.0,47.95536365,-116.858714138
110,270.5376547292828,83858.0,47.8146185,-116.870232416
111,251.93834656702475,73103.0,35.480940924,-97.518587543
112,254.5886153394352,83854.0,47.714892895,-116.942358626
113,279.34565887257565,73106.0,35.485801683,-97.531986825
114,252.2897825668655,83833.0,47.511619525,-116.7550672
115,252.4439344134752,20011.0,38.953912686,-77.01587451
116,274.77758080816443,98225.0,48.747892819,-122.480941779
117,249.87907539184224,20018.0,38.928411457,-76.974407955
118,248.49183383196825,83835.0,47.720020455,-116.769059136
119,257.9,83876.0,47.4370222,-116.994051615
120,268.5138130507649,90802.0,33.766282357,-118.188536401
121,267.23221417357536,90813.0,33.780317602,-118.19487544
122,249.9536082474227,27601.0,35.775853557,-78.636446414
123,249.51105316185624,83714.0,43.678514695,-116.275848752
124,270.52933221714216,83706.0,43.590326419,-116.192627843
125,247.4686436804956,83712.0,43.604665976,-116.173550008
