,hpi_change,zip_code
9968,476.9699999999999,84116.0
9973,388.9000000000001,11753.0
9976,523.3399999999999,98055.0
9980,385.13000000000005,84115.0
9986,451.25,85719.0
10005,714.8,94545.0
10009,412.63,85716.0
10025,428.73,84117.0
10029,385.16999999999996,94542.0
10034,579.3000000000001,84106.0
10036,669.49,98409.0
10040,476.78,23220.0
10048,719.6599999999999,84105.0
10054,-437.2600000000002,94539.0
10059,605.2000000000003,98116.0
10062,457.15,11704.0
10065,528.8499999999999,84109.0
10081,503.01,84108.0
10084,429.9999999999999,23221.0
10092,589.9199999999998,94541.0
10093,441.85000000000014,84107.0
10101,515.27,95133.0
10106,629.27,98115.0
10114,394.26,85711.0
10157,686.3499999999999,94550.0
10166,426.32000000000005,84123.0
10183,542.9399999999999,84121.0
10196,553.52,94546.0
10200,649.3499999999999,98056.0
10202,462.95000000000005,84129.0
10203,383.23,97008.0
10216,468.81000000000006,94547.0
10224,550.8399999999999,84124.0
10233,1040.3600000000001,92262.0
10236,608.8399999999999,90260.0
10246,422.05999999999995,90304.0
10262,562.47,94805.0
10270,472.83000000000004,98498.0
10287,861.1699999999998,90065.0
10290,403.96000000000004,80005.0
10304,859.4300000000001,90032.0
10307,444.13,93436.0
10312,758.8,78757.0
10326,439.05000000000007,90305.0
10366,498.36,98371.0
10376,544.3199999999999,98007.0
10377,625.8899999999999,90031.0
10379,568.1899999999999,98002.0
10404,466.9599999999999,80002.0
10424,432.21000000000004,90262.0
10425,467.15999999999985,99362.0
10427,502.39,98661.0
10432,555.53,90302.0
10448,511.1600000000001,98188.0
10482,610.1300000000001,78759.0
10483,713.6700000000001,98006.0
10498,484.80000000000007,80004.0
10500,410.5,94903.0
10507,600.93,78758.0
10509,462.78999999999996,90303.0
10519,604.2500000000002,98199.0
10538,526.5499999999998,97301.0
10542,399.89,95336.0
10555,445.6200000000001,32080.0
10561,388.06000000000006,32205.0
10569,449.3900000000001,80003.0
10575,395.90999999999997,78749.0
10581,444.1100000000001,11003.0
10591,-113.5,90254.0
10597,585.01,90023.0
10614,633.9200000000001,98008.0
10616,431.22,98374.0
10618,622.71,98178.0
10667,560.6600000000001,78748.0
10671,529.2300000000001,90022.0
10680,477.31000000000006,90502.0
10681,453.61,80033.0
10707,404.0300000000001,93428.0
10716,532.72,90501.0
10739,525.9,32233.0
10778,520.76,90255.0
10813,476.3699999999999,93433.0
10815,572.3299999999999,78753.0
10850,543.8299999999999,78750.0
10890,493.03,90026.0
10911,409.5899999999999,90301.0
10922,644.69,90044.0
10939,484.43000000000006,90278.0
10951,519.1899999999999,98204.0
11006,400.46000000000004,93612.0
11025,533.48,90280.0
11028,643.5999999999999,90059.0
11037,456.33000000000015,97078.0
11040,396.74,97267.0
11076,1047.3200000000002,90043.0
11086,597.53,90047.0
11105,404.22,32117.0
11115,460.4200000000001,95337.0
11124,529.8600000000001,32118.0
11140,-248.01999999999998,90274.0
11156,421.24,93454.0
11186,397.30000000000007,93455.0
11194,571.2699999999999,98198.0
11213,580.1400000000001,94806.0
11244,605.31,90046.0
11249,907.04,90042.0
11250,573.6899999999999,98003.0
11299,536.62,90062.0
11304,476.58000000000015,78628.0
11338,782.96,98208.0
11372,-297.2500000000001,90036.0
11381,604.4300000000001,90037.0
11382,492.8299999999999,32176.0
11400,387.3299999999999,93442.0
11404,638.21,90063.0
11423,550.7,90041.0
11455,464.08000000000004,90061.0
11476,435.69000000000005,95037.0
11528,520.3300000000002,90039.0
11552,386.11,95340.0
11586,-208.83000000000015,90266.0
11608,691.66,98012.0
11609,594.4599999999999,90002.0
11613,1320.48,78704.0
11645,671.8400000000001,90003.0
11651,409.91999999999996,93710.0
11653,579.3000000000002,90604.0
11704,479.03999999999996,90230.0
11719,456.8299999999999,80128.0
11736,615.0,90605.0
11743,531.7100000000002,90001.0
11761,417.95000000000005,99336.0
11768,401.49,93705.0
11774,383.63,98370.0
11793,431.7499999999999,97303.0
11794,643.21,98201.0
11798,479.13,78681.0
11822,398.92,78736.0
11824,387.5899999999999,80120.0
11833,544.3799999999999,90602.0
11838,449.97,80121.0
11850,449.71000000000004,80123.0
11856,680.25,78703.0
11864,532.46,90247.0
11893,448.75,90221.0
11906,486.4200000000001,90004.0
11908,507.26,90603.0
11912,572.1600000000001,93402.0
11917,413.6700000000001,80122.0
11924,479.23,78727.0
11933,501.97,90240.0
11938,580.44,80206.0
11973,456.53,98373.0
11986,449.01,90621.0
12015,613.52,95060.0
12022,606.05,80210.0
12031,390.03999999999996,95242.0
12034,532.1299999999999,90241.0
12060,598.21,80207.0
12062,662.48,80209.0
12067,389.9000000000001,90623.0
12078,392.76,93726.0
12079,621.3599999999999,78723.0
12115,410.0,93722.0
12136,-217.16999999999985,90245.0
12148,563.4000000000001,78731.0
12149,392.28,11795.0
12152,640.95,90606.0
12153,552.7700000000001,98168.0
12188,463.8699999999999,98014.0
12195,505.84000000000015,90242.0
12209,606.3299999999999,90620.0
12214,-119.65000000000009,90232.0
12225,390.69000000000005,97223.0
12269,514.05,90011.0
12299,557.6099999999999,90018.0
12311,388.1500000000001,90503.0
12334,392.44,93703.0
12352,564.06,78746.0
12362,420.35000000000014,93420.0
12363,436.99,80112.0
12364,489.82000000000005,32250.0
12369,489.5,78664.0
12384,611.9099999999999,95035.0
12398,429.56000000000006,93422.0
12403,662.53,78745.0
12425,545.75,90504.0
12429,815.8200000000002,90016.0
12432,431.82000000000005,93702.0
12440,470.20000000000005,80110.0
12446,548.9399999999998,95054.0
